"t(s)"	"xR(m)"	"yR(m)"	"vR(m/s)"	"N° WP"	"dist WP (m)"	"xCentreCercle(m)"	"yCentreCercle(m)"	"directionWP(rad)"	"xRobot/WP(m)"	"yRobot/WP(m)"	"Rayon(m)"	"capRobot(rad)"	"capCercleIdeal(rad)"	"ecartAngulaire_rad(rad)"	"consV_MDroit(rad/s)"	"consV_MGauche(rad/s)"	"vConsCGrad/s"	"distCurvWP(m)"	"distDecel(m)"
22170	3,00927	0,000107733	4,06462E-089																
22180	3,00927	0,000107733	2,03231E-089																
22190	3,00927	0,000107733	1,01616E-089																
22200	3,00927	0,000107733	5,08078E-090																
22210	3,00927	0,000107733	2,54039E-090																
22220	3,00927	0,000107733	1,27019E-090																
22230	3,00927	0,000107733	6,35097E-091																
22240	3,00927	0,000107733	3,17549E-091																
22250	3,00927	0,000107733	1,58774E-091																
22260	3,00927	0,000107733	7,93872E-092																
22270	3,00927	0,000107733	3,96936E-092																
22280	3,00927	0,000107733	1,98468E-092																
22290	3,00927	0,000107733	9,9234E-093																
22300	3,00927	0,000107733	4,9617E-093																
22310	3,00927	0,000107733	2,48085E-093																
22320	3,00927	0,000107733	1,24042E-093																
22330	3,00927	0,000107733	6,20212E-094																
22340	3,00927	0,000107733	3,10106E-094																
22350	3,00927	0,000107733	1,55053E-094																
22360	3,00927	0,000107733	7,75265E-095																
22370	3,00927	0,000107733	3,87633E-095																
22380	3,00927	0,000107733	1,93816E-095																
22390	3,00927	0,000107733	9,69082E-096																
22400	3,00927	0,000107733	4,84541E-096																
22410	3,00927	0,000107733	2,4227E-096																
22420	3,00927	0,000107733	1,21135E-096																
22430	3,00927	0,000107733	6,05676E-097																
22440	3,00927	0,000107733	3,02838E-097																
22450	3,00927	0,000107733	1,51419E-097																
22460	3,00927	0,000107733	7,57095E-098																
22470	3,00927	0,000107733	3,78547E-098																
22480	3,00927	0,000107733	1,89274E-098																
22490	3,00927	0,000107733	9,46369E-099																
22500	3,00927	0,000107733	4,73184E-099																
22510	3,00927	0,000107733	2,36592E-099																
22520	3,00927	0,000107733	1,18296E-099																
22530	3,00927	0,000107733	5,9148E-100																
22540	3,00927	0,000107733	2,9574E-100																
22550	3,00927	0,000107733	1,4787E-100																
22560	3,00927	0,000107733	7,39351E-101																
22570	3,00927	0,000107733	3,69675E-101																
22580	3,00927	0,000107733	1,84838E-101																
22590	3,00927	0,000107733	9,24188E-102																
22600	3,00927	0,000107733	4,62094E-102																
22610	3,00927	0,000107733	2,31047E-102																
22620	3,00927	0,000107733	1,15524E-102																
22630	3,00927	0,000107733	5,77618E-103																
22640	3,00927	0,000107733	2,88809E-103																
22650	3,00927	0,000107733	1,44404E-103																
22660	3,00927	0,000107733	7,22022E-104																
22670	3,00927	0,000107733	3,61011E-104																
22680	3,00927	0,000107733	1,80506E-104																
22690	3,00927	0,000107733	9,02528E-105																
22700	3,00927	0,000107733	4,51264E-105																
22710	3,00927	0,000107733	2,25632E-105																
22720	3,00927	0,000107733	1,12816E-105																
22730	3,00927	0,000107733	5,6408E-106																
22740	3,00927	0,000107733	2,8204E-106																
22750	3,00927	0,000107733	1,4102E-106																
22760	3,00927	0,000107733	7,051E-107																
22770	3,00927	0,000107733	3,5255E-107																
22780	3,00927	0,000107733	1,76275E-107																
22790	3,00927	0,000107733	8,81375E-108																
22800	3,00927	0,000107733	4,40687E-108																
22810	3,00927	0,000107733	2,20344E-108																
22820	3,00927	0,000107733	1,10172E-108																
22830	3,00927	0,000107733	5,50859E-109																
22840	3,00927	0,000107733	2,7543E-109																
22850	3,00927	0,000107733	1,37715E-109																
22860	3,00927	0,000107733	6,88574E-110																
22870	3,00927	0,000107733	3,44287E-110																
22880	3,00927	0,000107733	1,72143E-110																
22890	3,00927	0,000107733	8,60717E-111																
22900	3,00927	0,000107733	4,30359E-111																
22910	3,00927	0,000107733	2,15179E-111																
22920	3,00927	0,000107733	1,0759E-111																
22930	3,00927	0,000107733	5,37948E-112																
22940	3,00927	0,000107733	2,68974E-112																
22950	3,00927	0,000107733	1,34487E-112																
22960	3,00927	0,000107733	6,72435E-113																
22970	3,00927	0,000107733	3,36218E-113																
22980	3,00927	0,000107733	1,68109E-113																
22990	3,00927	0,000107733	8,40544E-114																
23000	3,00927	0,000107733	4,20272E-114																
23010	3,00927	0,000107733	2,10136E-114																
23020	3,00927	0,000107733	1,05068E-114																
23030	3,00927	0,000107733	5,2534E-115																
23040	3,00927	0,000107733	2,6267E-115																
23050	3,00927	0,000107733	1,31335E-115																
23060	3,00927	0,000107733	6,56675E-116																
23070	3,00927	0,000107733	3,28338E-116																
23080	3,00927	0,000107733	1,64169E-116																
23090	3,00927	0,000107733	8,20844E-117																
23100	3,00927	0,000107733	4,10422E-117																
23110	3,00927	0,000107733	2,05211E-117																
23120	3,00927	0,000107733	1,02606E-117																
23130	3,00927	0,000107733	5,13028E-118																
23140	3,00927	0,000107733	2,56514E-118																
23150	3,00927	0,000107733	1,28257E-118																
23160	3,00927	0,000107733	6,41284E-119																
23170	3,00927	0,000107733	3,20642E-119																
23180	3,00927	0,000107733	1,60321E-119																
23190	3,00927	0,000107733	8,01605E-120																
23200	3,00927	0,000107733	4,00803E-120																
23210	3,00927	0,000107733	2,00401E-120																
23220	3,00927	0,000107733	1,00201E-120																
23230	3,00927	0,000107733	5,01003E-121																
23240	3,00927	0,000107733	2,50502E-121																
23250	3,00927	0,000107733	1,25251E-121																
23260	3,00927	0,000107733	6,26254E-122																
23270	3,00927	0,000107733	3,13127E-122																
23280	3,00927	0,000107733	1,56564E-122																
23290	3,00927	0,000107733	7,82818E-123																
23300	3,00927	0,000107733	3,91409E-123																
23310	3,00927	0,000107733	1,95704E-123																
23320	3,00927	0,000107733	9,78522E-124																
23330	3,00927	0,000107733	4,89261E-124																
23340	3,00927	0,000107733	2,44631E-124																
23350	3,00927	0,000107733	1,22315E-124																
23360	3,00927	0,000107733	6,11576E-125																
23370	3,00927	0,000107733	3,05788E-125																
23380	3,00927	0,000107733	1,52894E-125																
23390	3,00927	0,000107733	7,64471E-126																
23400	3,00927	0,000107733	3,82235E-126																
23410	3,00927	0,000107733	1,91118E-126																
23420	3,00927	0,000107733	9,55588E-127																
23430	3,00927	0,000107733	4,77794E-127																
23440	3,00927	0,000107733	2,38897E-127																
23450	3,00927	0,000107733	1,19449E-127																
23460	3,00927	0,000107733	5,97243E-128																
23470	3,00927	0,000107733	2,98621E-128																
23480	3,00927	0,000107733	1,49311E-128																
23490	3,00927	0,000107733	7,46553E-129																
23500	3,00927	0,000107733	3,73277E-129																
23510	3,00927	0,000107733	1,86638E-129																
23520	3,00927	0,000107733	9,33192E-130																
23530	3,00927	0,000107733	4,66596E-130																
23540	3,00927	0,000107733	2,33298E-130																
23550	3,00927	0,000107733	1,16649E-130																
23560	3,00927	0,000107733	5,83245E-131																
23570	3,00927	0,000107733	2,91622E-131																
23580	3,00927	0,000107733	1,45811E-131																
23590	3,00927	0,000107733	7,29056E-132																
23600	3,00927	0,000107733	3,64528E-132																
23610	3,00927	0,000107733	1,82264E-132																
23620	3,00927	0,000107733	9,1132E-133																
23630	3,00927	0,000107733	4,5566E-133																
23640	3,00927	0,000107733	2,2783E-133																
23650	3,00927	0,000107733	1,13915E-133																
23660	3,00927	0,000107733	5,69575E-134																
23670	3,00927	0,000107733	2,84787E-134																
23680	3,00927	0,000107733	1,42394E-134																
23690	3,00927	0,000107733	7,11969E-135																
23700	3,00927	0,000107733	3,55984E-135																
23710	3,00927	0,000107733	1,77992E-135																
23720	3,00927	0,000107733	8,89961E-136																
23730	3,00927	0,000107733	4,4498E-136																
23740	3,00927	0,000107733	2,2249E-136																
23750	3,00927	0,000107733	1,11245E-136																
23760	3,00927	0,000107733	5,56226E-137																
23770	3,00927	0,000107733	2,78113E-137																
23780	3,00927	0,000107733	1,39056E-137																
23790	3,00927	0,000107733	6,95282E-138																
23800	3,00927	0,000107733	3,47641E-138																
23810	3,00927	0,000107733	1,7382E-138																
23820	3,00927	0,000107733	8,69102E-139																
23830	3,00927	0,000107733	4,34551E-139																
23840	3,00927	0,000107733	2,17276E-139																
23850	3,00927	0,000107733	1,08638E-139																
23860	3,00927	0,000107733	5,43189E-140																
23870	3,00927	0,000107733	2,71595E-140																
23880	3,00927	0,000107733	1,35797E-140																
23890	3,00927	0,000107733	6,78986E-141																
23900	3,00927	0,000107733	3,39493E-141																
23910	3,00927	0,000107733	1,69747E-141																
23920	3,00927	0,000107733	8,48733E-142																
23930	3,00927	0,000107733	4,24366E-142																
23940	3,00927	0,000107733	2,12183E-142																
23950	3,00927	0,000107733	1,06092E-142																
23960	3,00927	0,000107733	5,30458E-143																
23970	3,00927	0,000107733	2,65229E-143																
23980	3,00927	0,000107733	1,32615E-143																
23990	3,00927	0,000107733	6,63073E-144																
24000	3,00927	0,000107733	3,31536E-144																
24010	3,00927	0,000107733	1,65768E-144																
24020	3,00927	0,000107733	8,28841E-145																
24030	3,00927	0,000107733	4,1442E-145																
24040	3,00927	0,000107733	2,0721E-145																
24050	3,00927	0,000107733	1,03605E-145																
24060	3,00927	0,000107733	5,18025E-146																
24070	3,00927	0,000107733	2,59013E-146																
24080	3,00927	0,000107733	1,29506E-146																
24090	3,00927	0,000107733	6,47532E-147																
24100	3,00927	0,000107733	3,23766E-147																
24110	3,00927	0,000107733	1,61883E-147																
24120	3,00927	0,000107733	8,09415E-148																
24130	3,00927	0,000107733	4,04707E-148																
24140	3,00927	0,000107733	2,02354E-148																
24150	3,00927	0,000107733	1,01177E-148																
24160	3,00927	0,000107733	5,05884E-149																
24170	3,00927	0,000107733	2,52942E-149																
24180	3,00927	0,000107733	1,26471E-149																
24190	3,00927	0,000107733	6,32355E-150																
24200	3,00927	0,000107733	3,16178E-150																
24210	3,00927	0,000107733	1,58089E-150																
24220	3,00927	0,000107733	7,90444E-151																
24230	3,00927	0,000107733	3,95222E-151																
24240	3,00927	0,000107733	1,97611E-151																
24250	3,00927	0,000107733	9,88055E-152																
24260	3,00927	0,000107733	4,94028E-152																
24270	3,00927	0,000107733	2,47014E-152																
24280	3,00927	0,000107733	1,23507E-152																
24290	3,00927	0,000107733	6,17534E-153																
24300	3,00927	0,000107733	3,08767E-153																
24310	3,00927	0,000107733	1,54384E-153																
24320	3,00927	0,000107733	7,71918E-154																
24330	3,00927	0,000107733	3,85959E-154																
24340	3,00927	0,000107733	1,9298E-154																
24350	3,00927	0,000107733	9,64898E-155																
24360	3,00927	0,000107733	4,82449E-155																
24370	3,00927	0,000107733	2,41224E-155																
24380	3,00927	0,000107733	1,20612E-155																
24390	3,00927	0,000107733	6,03061E-156																
24400	3,00927	0,000107733	3,0153E-156																
24410	3,00927	0,000107733	1,50765E-156																
24420	3,00927	0,000107733	7,53826E-157																
24430	3,00927	0,000107733	3,76913E-157																
24440	3,00927	0,000107733	1,88457E-157																
24450	3,00927	0,000107733	9,42283E-158																
24460	3,00927	0,000107733	4,71141E-158																
24470	3,00927	0,000107733	2,35571E-158																
24480	3,00927	0,000107733	1,17785E-158																
24490	3,00927	0,000107733	5,88927E-159																
24500	3,00927	0,000107733	2,94463E-159																
24510	3,00927	0,000107733	1,47232E-159																
24520	3,00927	0,000107733	7,36158E-160																
24530	3,00927	0,000107733	3,68079E-160																
24540	3,00927	0,000107733	1,8404E-160																
24550	3,00927	0,000107733	9,20198E-161																
24560	3,00927	0,000107733	4,60099E-161																
24570	3,00927	0,000107733	2,30049E-161																
24580	3,00927	0,000107733	1,15025E-161																
24590	3,00927	0,000107733	5,75124E-162																
24600	3,00927	0,000107733	2,87562E-162																
24610	3,00927	0,000107733	1,43781E-162																
24620	3,00927	0,000107733	7,18905E-163																
24630	3,00927	0,000107733	3,59452E-163																
24640	3,00927	0,000107733	1,79726E-163																
24650	3,00927	0,000107733	8,98631E-164																
24660	3,00927	0,000107733	4,49315E-164																
24670	3,00927	0,000107733	2,24658E-164																
24680	3,00927	0,000107733	1,12329E-164																
24690	3,00927	0,000107733	5,61644E-165																
24700	3,00927	0,000107733	2,80822E-165																
24710	3,00927	0,000107733	1,40411E-165																
24720	3,00927	0,000107733	7,02055E-166																
24730	3,00927	0,000107733	3,51028E-166																
24740	3,00927	0,000107733	1,75514E-166																
24750	3,00927	0,000107733	8,77569E-167																
24760	3,00927	0,000107733	4,38785E-167																
24770	3,00927	0,000107733	2,19392E-167																
24780	3,00927	0,000107733	1,09696E-167																
24790	3,00927	0,000107733	5,48481E-168																
24800	3,00927	0,000107733	2,7424E-168																
24810	3,00927	0,000107733	1,3712E-168																
24820	3,00927	0,000107733	6,85601E-169																
24830	3,00927	0,000107733	3,428E-169																
24840	3,00927	0,000107733	1,714E-169																
24850	3,00927	0,000107733	8,57001E-170																
24860	3,00927	0,000107733	4,28501E-170																
24870	3,00927	0,000107733	2,1425E-170																
24880	3,00927	0,000107733	1,07125E-170																
24890	3,00927	0,000107733	5,35626E-171																
24900	3,00927	0,000107733	2,67813E-171																
24910	3,00927	0,000107733	1,33906E-171																
24920	3,00927	0,000107733	6,69532E-172																
24930	3,00927	0,000107733	3,34766E-172																
24940	3,00927	0,000107733	1,67383E-172																
24950	3,00927	0,000107733	8,36915E-173																
24960	3,00927	0,000107733	4,18458E-173																
24970	3,00927	0,000107733	2,09229E-173																
24980	3,00927	0,000107733	1,04614E-173																
24990	3,00927	0,000107733	5,23072E-174																
25000	3,00927	0,000107733	2,61536E-174																
25010	3,00927	0,000107733	1,30768E-174																
25020	3,00927	0,000107733	6,5384E-175																
25030	3,00927	0,000107733	3,2692E-175																
25040	3,00927	0,000107733	1,6346E-175																
25050	3,00927	0,000107733	8,173E-176																
25060	3,00927	0,000107733	4,0865E-176																
25070	3,00927	0,000107733	2,04325E-176																
25080	3,00927	0,000107733	1,02162E-176																
25090	3,00927	0,000107733	5,10812E-177																
25100	3,00927	0,000107733	2,55406E-177																
25110	3,00927	0,000107733	1,27703E-177																
25120	3,00927	0,000107733	6,38516E-178																
25130	3,00927	0,000107733	3,19258E-178																
25140	3,00927	0,000107733	1,59629E-178																
25150	3,00927	0,000107733	7,98145E-179																
25160	3,00927	0,000107733	3,99072E-179																
25170	3,00927	0,000107733	1,99536E-179																
25180	3,00927	0,000107733	9,97681E-180																
25190	3,00927	0,000107733	4,9884E-180																
25200	3,00927	0,000107733	2,4942E-180																
25210	3,00927	0,000107733	1,2471E-180																
25220	3,00927	0,000107733	6,2355E-181																
25230	3,00927	0,000107733	3,11775E-181																
25240	3,00927	0,000107733	1,55888E-181																
25250	3,00927	0,000107733	7,79438E-182																
